	R0168	R0169	R0171	R0187	R0189	R0190	R0318	R0320	R0322	R0330	R0332	R0334	R0420	R0422	R0424	R0426	R0428	R0430
ENSG00000184163	0.768000844927407	0.902785938184191	0.358186396717093	0.155950795536648	0.317101485960282	-0.618849649406389	0.878841931510862	0.556277277487444	0.58253636323673	0.221969900490778	-0.235991349906143	-0.33073820776414	2.1032287376994	0.506649130546746	2.16791945047657	2.79406162918008	1.98912417893817	2.15534553976781
ENSG00000287586	0.788289124418941	0.561730092733279	0.725938823160761	0.558164270002249	0.496980464715449	0.409319542817576	-2.71553223127303	-2.85893514513514	-2.35398062664387	0.284894005014925	0.225379377690522	-0.639222522705006	-5.18299731947932	-7.61885019186228	-7.61885019186228	-7.61885019186228	-7.61885019186228	-7.61885019186228
ENSG00000159423	3.87650519149234	3.7998463990998	3.77203392773828	3.85519721706145	3.94684803676931	3.86589448621568	3.82898329509516	3.93374519274481	3.91834115132403	5.33008008669337	5.21442743982657	4.78387202323571	2.0708460820728	2.7408253379979	2.01210978212455	1.40311826925644	2.06025192782104	1.63616113215732
ENSG00000142599	5.84281209114782	5.17683606262258	5.83753480939522	5.93361081288086	5.97131095299379	5.98345864810625	4.14366522476159	5.12340564358148	5.28923122660341	5.43128783769939	5.45975117710352	5.25470492700281	4.37898191606168	4.41175940526571	4.40249652884861	5.10294424487522	3.94943964004736	4.66278767566998
ENSG00000011021	5.55411501856271	4.97851332884578	5.59575554071759	5.21430052576108	5.14302973713082	5.27756900414232	4.26031825811548	5.04792500851	5.03983717627808	5.00519019643092	4.86618123341209	4.81406771572153	6.18475035192109	5.24292063024969	6.06608987970325	6.22606048058944	5.18532617378124	5.43176327387911
ENSG00000272482	2.08570220473944	1.62612741781668	1.9470831490225	1.10407705789589	1.08020833933158	1.276483479375	0.494410860971308	1.16443562938853	1.02664501628095	-0.236888555238516	-0.376573461170803	-0.385520169457227	1.83940556929853	2.19998446492381	1.53568920863034	3.07973373822778	2.36987812305685	2.96362789546207
ENSG00000284747	1.17786525084629	0.541337024089932	1.07645140535352	0.605464294236012	0.392901715543354	0.541536331424715	0.994012093219847	1.32887428392981	1.43514561315614	1.38121310685631	1.20202257032974	1.53782005647311	0.750574289653194	0.217022849044872	0.51134683455285	-0.320200867837724	-0.499606547926428	-0.26782447246581
ENSG00000215912	-0.96708187195002	-1.40352458016702	-0.607412637874344	-0.490556770299254	-0.508398610580021	-0.51552615295155	-2.33989724777733	-2.12189234080941	-1.89059415898289	-0.929488223284854	-0.832436248661577	-0.920051067631607	-0.684591657046909	-1.92411761462028	-0.510796521228973	0.462539011233429	0.0786334530300378	0.0228632205384951
ENSG00000215704	-6.65678645025632	-7.61885019186228	-7.61885019186228	-5.6576590423729	-7.61885019186228	-7.61885019186228	-7.61885019186228	-6.03040521815117	-7.61885019186228	-7.61885019186228	-7.61885019186228	-4.84833864080682	-2.15923166934952	-5.18137462525504	-3.47477007468834	-2.34063878815291	-4.52938750721056	-3.80989977067844
ENSG00000065526	7.39296044391712	6.37953141085361	7.47210364231107	7.16215985535245	7.19811315836258	7.19535233889852	6.33183563968619	7.79950230052633	7.90552048111547	6.51296785397587	6.79492646414168	7.26816524296668	7.51411984475363	7.24159754445698	7.25032999258046	7.88677695783073	6.47805038671844	7.14347004639947
ENSG00000175756	5.87743300532916	6.29574344733916	5.77680873419758	5.55814363838218	5.73606195974275	5.57665438942183	6.55353424683559	5.85740999701913	5.86118619594861	6.84559106814046	6.61898700487155	6.2134416598775	6.13713273064237	6.24175314386391	6.3736916580937	5.58783266535939	6.57057469828516	6.44665053388151
ENSG00000229484	0.58990808854201	-0.639008444438534	0.23053008639288	-0.13138749330279	0.0552448698166475	-0.199333687492357	-1.60954207622482	-1.56931446893387	-1.65596462210071	-1.41567350107365	-1.44690428821386	-1.20199823091384	-1.27016009803052	-2.57346201629793	-1.67454835018095	-1.24154447101617	-2.24813226547403	-2.09151800576992
ENSG00000157916	7.0887370287007	7.28006058147277	7.022867881568	6.99977212172318	6.98697778862487	7.01188218879666	7.32345339433828	7.01754722070041	6.98785770816616	7.45144553989878	7.34730677012053	7.18782199336021	7.02048605873627	7.32539227764417	7.12312506149698	7.2029471883937	7.33564252487098	7.27124333467207
ENSG00000157881	4.46697598507934	4.26536458690913	4.51912034753448	4.34355119828071	4.4277098004964	4.38877360224889	4.42141524935342	4.63488990436461	4.6148597900509	4.92789228833888	4.80479163022869	4.49574564692707	4.02250117759032	4.39798621087531	4.31099369424996	4.20134672112196	4.3251279921015	4.27581502728076
ENSG00000116213	5.32019994911128	5.32455713455378	5.29700105851189	5.21925037087367	5.21748422670909	5.22868847648699	5.06927338023379	4.99992881662228	5.07672878043887	5.67605379398001	5.54102964596416	5.25096835568745	4.55387270253572	4.71182609574193	4.72666902413612	4.80973717550337	4.87903654056863	4.9737042082161
