	R0235	R0236	R0238	R0251	R0252	R0253	R0324	R0326	R0328	R0336	R0338	R0340	R0348	R0350	R0352	R0360	R0362	R0364
ENSBTAG00000021491	6.78424947335978	6.79882539695356	6.82610206822316	6.73995704124076	6.79104879896535	6.87713700312176	7.05130657877888	6.91540462851286	6.95715031989467	6.85163500517973	7.04554027757325	6.89301603782286	6.84966176303032	6.88518507108132	6.88446834068966	6.75398670298099	6.80151935848004	6.95898964843445
ENSBTAG00000032265	-0.479106756956993	-1.17612047341484	0.396007600764257	3.48783727627284	4.57962531748197	3.72142709538486	4.04201546936032	3.77072135541497	4.2670591407104	6.57600841556354	6.75392395055384	6.56429608891487	3.65413715679375	3.03872762721619	3.1558283673856	5.45842541834907	5.49723899889919	5.41819173974923
ENSBTAG00000003063	5.00556498880022	4.84772963197793	4.8470865520098	4.99178558838098	4.95718779039403	4.82282714234604	4.38466486333348	4.67495095882992	4.49675883763602	4.77222734513065	4.31879807946136	4.42383064246044	4.57599034742176	4.61970326994025	4.66758696071842	5.01075452859343	4.99567137370061	4.61357088652037
ENSBTAG00000012467	-3.93527025576391	-2.72536441049412	-2.99060039062591	-3.63009336574255	-3.49981709188926	-2.93631988951044	-3.04418174927304	-2.73885028909944	-1.69262315932639	-2.56131559204326	-3.34044237879533	-4.212392167398	-3.43293059580311	-4.15429837462113	-3.2833054809104	-3.11749925925149	-3.41760657190454	-3.63845695623173
ENSBTAG00000014153	4.01998090919816	3.95946242779845	3.8990868205296	4.08973560185296	3.8234259559615	3.90791179645571	3.98541613163723	3.87478522947457	3.97469098316215	4.2432238549682	4.1162136529533	4.07656336537532	4.10777267036351	4.0471021910682	4.12356394200398	4.28989678832588	4.26688545430164	4.25737348215524
ENSBTAG00000000160	5.37037652201659	5.42567348671631	5.35973473009687	4.87380981291667	4.9163406023319	4.96250618550825	4.92050303276705	4.64678911113191	4.92659694260079	4.6146886605066	4.58143540616695	4.63737107858218	4.93713227823836	5.0175722125775	4.87103053865794	4.43228184964849	4.5864560305492	4.75160998939374
ENSBTAG00000011645	6.62154850927044	6.72191699505227	6.68917692901136	6.45054763392127	6.64079566587525	6.7086111807572	7.22558897054958	6.9910388891507	7.03141589952732	6.77861751248266	7.21611683798514	7.11343573299115	6.93051610441858	6.93928998457872	6.88841786151266	6.49660016958157	6.58958039120914	6.90511884952218
ENSBTAG00000003059	6.17173470614817	6.25842694398693	6.25052083881738	6.11521965242339	6.15567239657357	6.24532068328303	6.25667427768717	6.21331442986505	6.19427448632147	6.03936588228244	6.33808058488207	6.24726881661563	6.05207458707294	6.08260250090004	6.00862684091275	5.81132636388365	5.92029417394605	6.07566612204273
ENSBTAG00000010357	2.18649279423586	2.07462032286295	2.22756669296159	1.90499071841983	1.76660217439641	1.99405430068229	0.668940887463562	0.59903442511596	0.971862021761547	0.179106857518677	0.377490368770552	-0.0842928279490927	0.420580761115853	0.374290943130755	-0.166757374769537	-0.0758796033556559	-0.174764095920707	-0.264944942199855
ENSBTAG00000017310	0.314812845924568	0.276970789268832	1.00874791228023	1.27058447833039	1.18281510307408	1.1299055504683	1.82842537810656	1.84612824461219	1.87342467246781	3.01278981426339	3.00043878724355	3.00276026274987	1.14335708575081	1.16685289019255	1.41804480762847	2.21222374184918	2.02152234943608	2.36712752633932
ENSBTAG00000014727	5.86338798750509	5.96756428154341	5.96714178971196	5.84253732985417	5.88957216289813	5.91066538958494	5.55930979592825	5.81063021582034	5.5912971178624	5.81759271230975	5.9268179472891	5.88933349284887	6.07052795376979	6.06703035198636	6.0004996622174	5.76304824785472	5.82692168798443	5.961193894779
ENSBTAG00000014724	8.30996852060333	8.40343648314773	8.29235054023619	8.56551123775856	8.60372887033792	8.71159194167158	7.75264445719583	8.21657417557057	7.75999814913495	8.6605754122057	8.76119497443207	8.78695801559783	8.80580302213526	8.77111365174948	8.82862417171643	8.75371117130813	8.73233858160278	8.83758731867531
ENSBTAG00000042702	-1.236854780416	-0.603570226966597	-1.28395513043737	-1.16448961354356	-0.992333216258445	-1.41667291714035	-0.989970861954615	-0.34397712274053	-0.862795707168541	-1.06889073422373	-1.08486030229608	-1.64327064059667	-0.466554109048178	-0.551081709010871	-0.313885247133394	-1.2066134418126	-1.58537377918638	-1.73618344217871
ENSBTAG00000042475	-0.92688423936432	-0.0572335850920647	-0.965929419159812	-1.34962751395708	-1.29065925900463	-0.896474476917299	-1.46332615000266	-1.20832463348484	-1.00216647276419	-1.32239966449527	-1.72965227446302	-0.944056693890356	-1.23628513130412	-0.914123012540935	-0.932998183888164	-1.65233747390308	-1.02988912437062	-1.59534328928191
ENSBTAG00000044788	-1.45610734251857	-1.54166792499978	-2.06035219275546	-2.29093626396065	-2.33010156143177	-2.51932881658429	-2.50179588720154	-1.63574785417564	-1.91562420576531	-2.43608672516644	-2.86677945167136	-2.28499568290055	-1.56739794330194	-0.948940159799732	-1.36284402150969	-2.30070344222212	-2.21185741011787	-2.53414206609304
ENSBTAG00000044311	0.250974902816948	-0.368374473731809	-0.217424061382723	-0.130425703623367	0.107167094948699	-0.333440758890493	-0.183250871904162	0.35802602477306	-0.327823648708513	0.0423099454692975	-0.207435730833221	-0.314545673705889	0.408804531101572	0.601828057824258	0.409355736939637	0.118836729622461	-0.0453450466983173	-0.588281296820687
ENSBTAG00000011437	6.64967087971892	6.61363484875883	6.58800864490266	6.39958293659597	6.50007034781962	6.44588538154264	6.92508968927376	6.8336210355813	6.78492575305563	6.68183860589939	6.73355929043468	6.78303544133	6.5184144855925	6.50844547180582	6.46015152147506	6.40844724574065	6.50695933828297	6.56596872235963
ENSBTAG00000012412	4.89678711113819	4.90103139201727	4.96405485872654	4.60966632191938	4.69886594535283	4.48203564677175	5.44702349507494	5.41354512854012	5.32768968958289	4.72300150398255	4.49745725029992	4.49793456872884	5.37334147835613	5.32523509053876	5.31295922696827	4.38800237071231	4.58115971608003	4.44672833331861
ENSBTAG00000016619	5.10320217335079	5.14599653285632	5.05119278783145	5.04816266331121	5.2387434027789	5.17523766738353	5.14340528851792	5.25132287804564	5.05190571014428	5.37580708621703	5.58720190356358	5.50642359548622	5.29773566905857	5.33725123901628	5.31765344909526	5.16821935492515	5.32821458829836	5.42883433526017
ENSBTAG00000003151	6.99567249320713	7.04586709862179	6.94723390620689	6.65543742608749	6.7417148398008	6.85282945838828	6.73211277163987	6.93188823022249	6.75378701777036	6.5746138397153	6.79438069693648	6.72852339126168	7.03529704213359	6.98309377767098	7.03434060835832	6.54451056204786	6.61895218277195	6.73670992405483
