R0235 R0236 R0238 R0251 R0252 R0253 R0324 R0326 R0328 R0336 R0338 R0340 R0348 R0350 R0352 R0360 R0362 R0364
ENSBTAG00000003064 104.205940209545 100.325613876457 98.9103617275598 113.303278394007 112.594600153204 113.431537823927 43.8474386973717 72.6472433425896 49.3224447318028 96.0623057763768 92.9615333579935 100.904682370345 96.6310192444111 97.5938823374232 100.178813331144 112.897291486364 106.897022240035 98.6493630210204
ENSBTAG00000017312 0.0229794233881791 0.0449613417182039 0.0364870685745686 0 0.031524386417136 0.0718451627724653 0.0189079080195652 0.0210984515625033 0 0.00976242944881878 0.0314661627072075 0.023223172006984 0 0.0121657793988311 0.0312375470318503 0.0310086403716268 0.0368483358290366 0.0420679586443584
ENSBTAG00000021491 105.843224125953 107.39016469393 108.999036188428 102.214961547866 105.333483148457 112.515511998578 124.645656641979 114.749203435565 117.728549378075 110.076273250156 126.394331234402 114.0548035193 111.035578162567 113.646628254181 113.944159056512 101.713508525664 105.045393364626 119.018668596619
ENSBTAG00000032265 0.683637845798329 0.421512578608162 1.25880386582262 10.7235019730757 22.7395907355608 12.6208002603631 15.4761227140141 12.9702730980489 18.2380294782846 90.9321491010225 103.261457284153 90.8142141333109 12.1155435555249 7.89559082984139 8.59032543375882 41.4327116432219 42.5321916306655 40.9026761899096
ENSBTAG00000003063 30.8441310427834 27.7692486787057 27.6450356233315 30.4235051186303 29.5436041372593 27.0856263652194 19.6264085243087 24.2790431355507 21.3866534428026 26.0412805547241 19.0894720423726 20.593147777193 22.9582479048273 23.6320264822294 24.5058556464865 30.378131350737 30.0406057846221 23.4150257814499
ENSBTAG00000012467 0.0574485584704478 0.140504192869387 0.115542383819467 0.0719353270834022 0.07881096604284 0.119741937954109 0.1087204711125 0.137139935156272 0.28787419104165 0.1561988711811 0.0891541276704214 0.046446344013968 0.0838083427965405 0.0486631175953244 0.0937126410955508 0.103362134572089 0.0829087556153323 0.0715155296954092
ENSBTAG00000014153 15.5743042013384 15.0002276307358 14.3272555936139 16.2779368714441 13.4609130001171 14.3630454575954 14.8805236113978 13.9408018699241 14.8914920074254 18.0458508361415 16.5879121071496 16.1865508888678 16.594051873715 15.8885078948734 16.8058003031354 18.4294685942035 18.1247751859074 18.291148418567
ENSBTAG00000000160 39.7199333264676 41.454357064184 39.4425211291087 28.0342246119316 28.7187160260109 29.8396909381639 28.4564015694456 23.809602588285 28.8114086200852 23.3468500268501 22.9021220903959 23.8792266161813 29.4900606215327 31.1383123713082 28.2179174854381 20.3416680837872 22.6202721570498 25.7666246696695
ENSBTAG00000012706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000011645 94.5545823865101 101.814958320873 99.1292841390072 83.6350942097526 94.9146734375936 100.110247226533 140.651200780541 120.925775130488 123.947831380371 104.643481261888 142.258521599285 132.882990223962 117.436440343652 117.989811499564 114.256534526831 85.0928772864724 90.6929665592163 114.656221285199
ENSBTAG00000035493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00841359172887167
ENSBTAG00000003059 69.2255129568896 73.8377634367204 73.1383289577228 66.2884039073551 67.8089551832595 72.6115111753716 71.8547774513526 70.5321235734487 69.3776800410377 62.6845594908654 77.4015158992794 72.8975369299227 63.8776712752382 65.15383157044 62.0898309836411 52.9162447941811 57.0274057374127 64.5196281728524
ENSBTAG00000010357 4.36609044375404 4.0577610900679 4.4939906127677 3.57621340357485 3.23124960775644 3.80779362694066 1.48899775654076 1.43469470625023 1.85319010483062 1.07386723937007 1.2376690664835 0.899897915270629 1.28331524907203 1.24090949868077 0.853826285537241 0.888914357319967 0.829087556153323 0.790877622513937
ENSBTAG00000017310 1.18918516033827 1.16337471695853 1.92773345635638 2.30193046666887 2.15416640517096 2.0894968172992 3.33251878844837 3.41267454023492 3.46648505045987 7.68791319094479 7.65152189830263 7.6868699343117 2.12139867703743 2.15334295359311 2.57189137228901 4.36188207894216 3.81840880028391 4.9303647531188
ENSBTAG00000003134 0.0114897116940896 0 0 0 0.021016257611424 0 0 0 0 0 0 0 0 0 0 0.0206724269144178 0 0
ENSBTAG00000045003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000006872 0 0.011240335429551 0.0729741371491372 0 0.010508128805712 0.0119741937954109 0.0189079080195652 0 0 0.00976242944881878 0 0.023223172006984 0.0209520856991351 0.0121657793988311 0.0312375470318503 0.0206724269144178 0.0368483358290366 0
ENSBTAG00000052213 0 0 0.0121623561915229 0 0 0 0 0.0105492257812517 0 0.0146436441732282 0 0 0 0.0243315587976622 0 0.0206724269144178 0 0
ENSBTAG00000014727 55.9031922475928 60.354981088974 60.0942019423145 54.8712398516894 56.3866191714506 57.5779108652332 44.310682443851 53.3527093886803 45.6760383119419 53.7519365451962 58.2019122874316 56.8793540381055 64.7000406389292 64.4542992550072 61.7410117084521 51.1745928266414 53.4531171619962 59.5976770114625
