L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
PSEN1	NOTCH2	R-HSA-157118	REACTOME_SIGNALING_BY_NOTCH	1.58545724236667e-137	8.74478760242865e-137	1.07273248232493	1.19827988835285	6.94178990839195e-09	1	48	89	0.000211993681724041	1	0	-6.25161388630902	5.38236898062194
B2M	TFRC	R-HSA-8856828	REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	3.68565244490246e-137	2.0171090124815e-136	4.5156635827043	1.55736403437935	1.91956346149259e-08	1	48	88	0.00017491187062828	1	0	2.50538077538203	6.8452985793494
TGFB1	CXCR4	R-HSA-162587	REACTOME_HIV_LIFE_CYCLE	4.39550778719128e-137	2.3870988444285e-136	2.46828720681576	6.53848879167285	7.32711937179347e-18	1	54	99	0.000612085588912268	1	0	-2.64576510074393	3.87000451520385
TIMP3	ADAM17	R-HSA-1474228	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	8.74711792271671e-136	4.71409561331145e-135	2.18468350054544	1.34927225839675	7.60435572109604e-10	1	19	36	2.81944657256513e-08	1	0	5.7544474489328	5.33514782527529
DLL4	NOTCH2	R-HSA-157118	REACTOME_SIGNALING_BY_NOTCH	1.80185311618449e-135	9.63718409110794e-135	2.84253765509008	1.19827988835285	7.88926086689213e-07	1	48	89	0.000211993681724041	1	0	3.22645115720045	5.38236898062194
IL16	CD4	R-HSA-162587	REACTOME_HIV_LIFE_CYCLE	1.6548909549857e-134	8.78460912947298e-134	5.92237427990667	12.0547428377569	2.75863089352635e-15	1	54	99	0.000612085588912268	1	0	5.05485465787482	5.88757494818428
FABP5	RXRA	R-HSA-8957322	REACTOME_METABOLISM_OF_STEROIDS	1.2330886619805e-132	6.49672086088232e-132	11.8838121323788	2.10167308768104	7.52034905271844e-15	1	35	65	4.00604349935444e-05	1	0	5.88150849279911	4.55214671702056
ABCA1	RXRA	R-HSA-8957322	REACTOME_METABOLISM_OF_STEROIDS	1.81773024566269e-132	9.50605595139156e-132	4.99867194609084	2.10167308768104	1.10859554163051e-14	1	35	65	4.00604349935444e-05	1	0	8.09811327653548	4.55214671702056
FABP5	RXRA	R-HSA-9711123	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	7.28694295404432e-130	3.78278068055536e-129	11.8838121323788	2.10167308768104	7.52034905271844e-15	1	56	103	0.000962843518792678	1	0	5.88150849279911	4.55214671702056
ABCA1	RXRA	R-HSA-9711123	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	1.07418850033952e-129	5.53559913313653e-129	4.99867194609084	2.10167308768104	1.10859554163051e-14	1	56	103	0.000962843518792678	1	0	8.09811327653548	4.55214671702056
POMC	MC1R	R-HSA-9730414	REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT	3.1296448208014e-129	1.60110814745347e-128	1.3429419438374	2.91464957888469	8.57325762080688e-10	1	37	69	6.06744109368619e-05	1	0	4.315154798101	3.90303388149197
