L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
NRG1	ERBB4	R-HSA-2219530	REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	5.11213847687429e-118	1.34863081723255e-117	9.5329150450773	7.00666928414004	3.80156789224067e-25	1	17	32	4.43462486220561e-07	1	0	6.90495468672893	5.74483040006388
TYROBP	TREM2	R-HSA-373755	REACTOME_SEMAPHORIN_INTERACTIONS	1.23683416183241e-117	3.24742239646994e-117	11.4974292172777	18.27826742997	3.2252309248005e-26	1	18	34	1.17899945984414e-06	1	0	-3.56012729380098	2.40148859196422
COL9A2	ITGA2	R-HSA-3000171	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	1.4242969772046e-116	3.72198361024221e-116	7.49924647809911	1.82587311291054	4.60770585238688e-19	1	9	18	6.09404615895118e-11	1	0	-5.34806577023979	1.50730363632828
MMP7	ERBB4	R-HSA-2219530	REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	6.19531751746533e-115	1.61136427449568e-114	4.90647762810185	7.00666928414004	4.60705833051547e-22	1	17	32	4.43462486220561e-07	1	0	3.77434399675889	5.74483040006388
SEMA3D	NRP1	R-HSA-373755	REACTOME_SEMAPHORIN_INTERACTIONS	9.92401194081939e-115	2.5691133715953e-114	1.02351133157821	1.66754906986167	1.2763375283918e-10	1	20	37	4.43462486220561e-07	1	0	2.62112181718373	-5.46397449897657
VEGFA	NRP1	R-HSA-376176	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	2.30806348793374e-114	5.94728917355949e-114	1.5083413743376	1.66754906986167	3.86101011893501e-15	1	45	83	0.000698712778225288	1	0	7.98654812386516	-5.46397449897657
HBEGF	ERBB4	R-HSA-2219530	REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	1.70486944679772e-113	4.37267441447192e-113	3.10513081118419	7.00666928414004	1.26780152351645e-20	1	17	32	4.43462486220561e-07	1	0	6.33036679532127	5.74483040006388
B2M	TREM2	R-HSA-373755	REACTOME_SEMAPHORIN_INTERACTIONS	3.4931387059059e-112	8.91796701876436e-112	2.35953762700537	18.27826742997	9.10888405783848e-21	1	18	34	1.17899945984414e-06	1	0	3.88059643622323	2.40148859196422
VEGFA	NRP1	R-HSA-194138	REACTOME_SIGNALING_BY_VEGF	4.03982117835975e-112	1.02663345541803e-111	1.5083413743376	1.66754906986167	3.86101011893501e-15	1	31	58	8.88134722859185e-05	1	0	7.98654812386516	-5.46397449897657
NRG1	ERBB4	R-HSA-9018519	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	4.10011601993351e-112	1.03719829910647e-111	9.5329150450773	7.00666928414004	3.80156789224067e-25	1	33	61	0.00025313955588611	1	0	6.90495468672893	5.74483040006388
