R0168 R0169 R0171 R0187 R0189 R0190 R0318 R0320 R0322 R0330 R0332 R0334 R0420 R0422 R0424 R0426 R0428 R0430
ENSG00000172746 13 4 8 2 1 4 2 0 2 2 6 4 13 0 8 2 2 14
ENSG00000284676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000237058 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000204160 7067 6552 6237 6035 5693 6505 6458 7704 7349 9842 11014 8459 10243 6839 13317 7335 9587 10280
ENSG00000233399 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000090020 16283 11296 15499 14897 12812 16215 9588 17287 16841 13217 16876 14178 64003 26055 83948 40899 29290 45655
ENSG00000225990 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000157978 9464 8407 8268 9535 8834 10199 5580 6829 6502 7377 7918 6124 1330 2086 2080 1292 2840 2250
ENSG00000226944 8 14 5 17 6 17 2 8 4 18 28 20 20 6 37 78 43 54
ENSG00000158246 60 44 36 52 56 92 6 38 24 324 343 234 24 38 89 104 110 191
ENSG00000270282 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000130770 7542 9324 6626 9274 8837 11056 11538 9074 8222 12081 14071 13173 11351 19231 16496 5359 13662 11447
ENSG00000117305 6491 6937 5514 7020 6222 7445 9641 7968 7636 8324 9888 8061 6881 10120 10138 5723 10289 11549
ENSG00000235131 2 4 0 6 0 2 0 0 0 3 6 5 2 2 3 4 2 4
ENSG00000229044 2 6 14 6 14 0 9 15 2 20 30 14 10 14 3 0 4 6
ENSG00000162512 19773 14932 18492 25399 25120 29438 5422 9013 8499 9834 12503 10445 22412 5957 24407 25067 39840 35442
ENSG00000179840 56 82 49 44 52 55 46 34 34 1287 1224 690 32 65 22 36 34 59
ENSG00000272449 100 158 78 126 122 134 44 30 36 88 88 68 597 256 701 371 698 604
ENSG00000214973 0 0 2 6 2 6 5 0 0 10 2 7 2 6 7 0 0 8
ENSG00000198746 2987 3353 2421 2616 2550 2946 3430 2739 2500 3124 3427 2772 3385 3854 4719 3232 5059 6223
ENSG00000158006 3441 2922 3096 4372 3904 4710 2542 3169 2960 4162 5260 4229 1110 1850 1488 1157 2230 2041
ENSG00000188529 25476 25346 24694 24310 21811 27288 29671 29028 29599 14543 19464 28123 11434 18454 14225 9552 15868 15811
ENSG00000214812 10 15 17 18 3 11 8 8 2 20 4 6 1 4 1 1 2 10
ENSG00000142784 15138 12540 13157 14614 14716 16955 10271 15072 14325 20919 24241 17885 19919 11287 26766 14559 12769 19968
ENSG00000230023 0 6 2 0 6 4 2 0 0 0 0 0 0 2 0 2 0 0
ENSG00000227950 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000117682 8490 7464 8040 7184 6822 8028 6529 8290 7762 10064 11158 8521 3540 3644 4368 3218 4435 4327
ENSG00000175793 2 6 2 0 2 12 7 6 0 11 0 4 40 18 26 16 25 20
ENSG00000126698 23870 28388 19916 17513 16360 19963 26747 20739 19402 22996 27909 25814 24918 33869 34698 16337 41947 35215
ENSG00000229447 95 87 63 66 44 105 60 87 60 79 103 65 22 42 25 45 21 42
ENSG00000229607 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
ENSG00000229994 53 52 46 19 22 19 33 22 30 19 29 16 50 38 64 30 113 35
ENSG00000130766 3325 2498 3061 2716 2868 3412 2769 4053 3970 5660 6818 4933 18458 16094 23894 6148 15129 8946
ENSG00000168528 1180 1013 1028 762 823 876 1050 1442 1207 4106 4731 3394 4486 2758 7039 6484 4184 9757
ENSG00000196581 217 150 206 410 366 425 0 0 2 0 14 8 0 2 0 0 0 0
ENSG00000169403 1105 948 954 238 242 267 244 308 306 302 310 292 1504 9564 1784 1065 1447 1769
ENSG00000117676 97743 75103 89414 60804 59704 70301 36327 52913 50194 77476 93885 67075 28850 36893 44517 17603 33181 34088
ENSG00000198830 25359 28529 20937 27512 24276 29929 47334 42061 42101 88401 99348 77600 12322 35889 19298 9614 22556 19180
ENSG00000225126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000084628 48 20 10 24 12 18 815 899 1013 479 455 491 104 1172 269 391 344 542
ENSG00000060688 7337 8302 6514 6335 5626 6865 10690 9272 8619 14915 17775 13340 3106 5791 3767 3808 9520 7410
ENSG00000236335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000171612 5574 6600 5291 4340 3781 4826 8684 6942 6576 7065 8325 6673 6653 5662 8190 5027 9765 10434
ENSG00000241169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000278572 0 0 0 0 0 0 0 0 0 4 0 0 1 0 0 2 0 0
ENSG00000227001 102 60 82 72 67 50 30 57 47 56 105 61 105 41 110 98 79 101
ENSG00000270927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000226698 4 2 0 0 4 0 2 4 0 2 10 3 0 0 0 0 12 2
ENSG00000284744 0 0 4 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
ENSG00000162458 5744 4814 5571 5958 5537 6608 135 190 187 124 137 106 85 138 162 79 138 122
ENSG00000188910 0 0 0 2 0 0 0 0 0 0 0 0 4 2 4 2 0 2
ENSG00000230523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000186056 487 335 469 343 253 339 217 356 334 492 555 539 830 535 1080 1360 1164 1584
ENSG00000116138 6733 4921 6277 6627 5573 6983 4212 6472 6486 4214 5848 5747 2785 3333 3587 3343 4013 4195
ENSG00000231207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000142765 521 546 524 794 791 902 339 330 353 2387 2547 1844 986 210 1368 752 764 963
ENSG00000158161 7455 6391 7812 6552 6110 7481 7228 10106 10465 7173 10197 9963 7212 12731 9546 5051 6482 6552
ENSG00000270330 1 0 0 0 0 4 0 0 5 1 0 2 2 5 0 0 2 0
ENSG00000142684 3365 4717 2915 1631 1720 2245 7487 4650 4360 5102 5720 3729 3314 2002 4602 1934 7777 5668
ENSG00000060642 2129 2071 2126 2065 1942 2375 1556 1822 1731 2363 2832 2300 1434 2755 2042 1748 2113 2636
ENSG00000224064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000234619 4 2 0 0 4 2 4 2 1 2 0 2 6 6 0 0 0 4
ENSG00000121769 128 128 138 58 40 66 0 0 0 0 4 2 6 0 0 5 4 7
ENSG00000236963 2 0 5 2 10 6 0 0 0 0 0 2 0 0 3 2 0 0
ENSG00000232557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000157330 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
ENSG00000162413 4856 3356 4951 5939 5534 6620 5096 8197 8166 11401 12768 8470 37838 23490 47879 23142 14307 32045
ENSG00000142627 112 98 94 139 147 214 66 68 59 56 104 54 1833 249 2442 611 838 882
ENSG00000284668 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000233234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000142632 1907 1973 1565 1660 1644 1796 1946 1830 1749 2869 3490 2539 723 1291 977 1246 2314 2121
ENSG00000234593 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000162490 719 575 614 692 640 697 145 213 206 102 135 104 1508 1142 1962 834 328 1532
ENSG00000158292 2039 1690 2057 2379 2331 2664 653 1195 1225 2941 3006 2251 1044 895 1232 786 763 970
ENSG00000270605 144 170 134 227 144 199 116 125 113 98 115 143 236 307 299 179 297 256
ENSG00000238199 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0
ENSG00000142733 4014 3289 3426 4680 4676 5457 2188 3351 3115 7612 8487 6363 904 1747 1071 1806 1933 1929
ENSG00000189337 804 686 872 1000 802 938 658 899 772 1755 1779 1202 1454 788 1935 2202 3083 2805
ENSG00000270601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000233268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000232912 12 18 3 22 6 16 0 5 15 1 0 5 8 8 2 6 0 2
ENSG00000235084 31 23 29 52 31 25 19 37 24 51 40 37 14 18 11 7 16 8
ENSG00000235143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000225478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000225077 64 64 26 70 82 91 66 69 60 184 197 118 38 52 45 111 106 150
ENSG00000028137 86099 77834 77860 61071 59603 69023 46459 54024 51118 48924 62427 53411 334316 245905 427007 286282 464982 421427
ENSG00000223944 0 0 0 0 0 0 0 0 0 0 0 0 4 0 21 0 0 4
ENSG00000238249 3 6 3 4 0 4 11 10 12 8 23 10 4 13 4 6 8 4
ENSG00000187952 6 4 6 6 4 4 0 6 8 10 4 2 0 0 0 2 10 4
ENSG00000237938 14 18 12 15 20 6 8 15 14 20 69 11 24 20 47 35 34 41
ENSG00000227409 0 0 2 8 4 0 0 6 0 3 2 5 8 2 0 0 0 2
ENSG00000204464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
ENSG00000233372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000162460 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0
ENSG00000283259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000142687 17487 13754 15914 17297 16601 19242 10369 15980 15834 17763 21827 18273 5801 9938 7599 6385 9583 9507
ENSG00000284543 0 2 0 2 0 0 1 3 5 7 29 27 19 0 6 2 0 4
ENSG00000223382 6 16 4 5 20 8 2 6 8 6 8 6 4 0 0 16 16 14
ENSG00000226166 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000130939 17369 12868 16670 17864 16324 20098 12681 19006 17996 13508 16575 15244 6767 8382 9084 6362 7863 8686
ENSG00000236216 7 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
ENSG00000175147 1559 884 1448 1362 1184 1370 309 679 674 347 455 510 1609 1653 1609 4972 3047 5463
ENSG00000236266 0 1 4 4 6 2 3 10 11 2 2 1 10 2 21 4 0 4
ENSG00000127472 18 12 12 20 10 15 16 18 10 2 22 6 30 8 11 18 2 4
ENSG00000231103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000060656 272 198 258 310 398 392 170 321 253 751 887 633 1600 907 1900 2228 1912 3222
ENSG00000163867 2833 2916 2479 2518 2232 2736 2194 2185 2210 809 1256 2175 1022 1189 1254 1335 2381 2045
ENSG00000232768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000225294 1 2 0 0 2 1 0 0 3 0 0 1 0 0 0 0 2 0
ENSG00000230214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000189280 0 0 0 0 0 0 0 0 0 0 0 0 4 0 2 0 0 0
ENSG00000134698 10524 8332 10233 10236 9565 12023 3961 5987 6086 6377 8681 9509 3129 3788 4403 3933 3031 6282
ENSG00000226487 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134690 1445 1534 1213 3058 2869 3559 3593 3798 3499 14900 16678 11174 406 2189 708 645 638 1148
ENSG00000272420 44 103 27 42 40 42 21 18 41 11 25 33 17 16 12 32 49 23
ENSG00000224333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000226664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000132881 692 468 610 632 599 769 456 814 771 986 1097 904 157 224 196 297 207 302
ENSG00000273274 1 0 2 1 0 0 0 0 0 0 0 0 6 1 0 6 8 1
ENSG00000224321 6 10 4 5 4 2 10 2 2 4 14 0 15 4 22 5 14 8
ENSG00000233621 1814 1782 1583 1424 1363 1576 1622 1292 1265 507 749 571 604 2561 973 471 974 887
ENSG00000228940 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0
ENSG00000116251 15753 19093 13694 13347 11694 15413 13701 9926 9638 5570 6985 9066 13111 8901 16906 4162 24631 10489
ENSG00000272510 12 14 8 10 11 12 14 9 4 9 12 8 12 12 2 7 22 3
ENSG00000158286 189 121 182 180 162 199 97 220 187 557 698 472 489 393 613 430 546 342
ENSG00000236648 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 4 0 0
ENSG00000232273 1 2 2 1 2 0 0 3 0 6 2 1 7 3 10 9 8 0
ENSG00000237276 142 134 102 153 149 185 248 344 344 373 394 320 133 239 142 141 86 151
ENSG00000227959 0 2 0 0 2 4 0 0 0 0 0 2 8 0 2 2 13 0
ENSG00000009709 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 10
ENSG00000043514 16067 17667 14423 12396 11190 13987 20425 17805 17356 9972 13248 16024 17576 18453 25327 13981 28857 27620
ENSG00000186543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0
ENSG00000287396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000231789 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000162510 3 20 10 32 15 13 14 39 23 35 35 20 555 134 584 225 181 278
ENSG00000179002 0 0 0 0 0 0 0 0 0 0 0 0 2 0 12 2 0 0
ENSG00000223589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000188984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
ENSG00000229259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000270171 0 6 0 6 18 8 8 20 15 16 23 42 37 4 38 8 22 16
ENSG00000158008 0 0 4 4 10 4 0 2 4 0 0 0 0 0 0 2 2 0
ENSG00000269732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000130940 3928 2762 3531 4157 4149 4723 1935 3493 3254 2793 3064 2444 713 1156 821 484 695 595
ENSG00000116771 1492 1379 1363 966 964 1041 2136 2350 2508 3727 4115 2764 486 966 634 311 1092 589
ENSG00000237301 10 2 10 2 0 16 2 10 8 10 12 7 14 13 18 52 15 57
ENSG00000162585 8623 9487 7062 8316 8721 9426 6933 6058 5909 8745 9930 7516 5565 7374 7582 6052 10053 10745
ENSG00000163879 4 0 6 2 6 0 1 0 5 3 8 4 4 3 0 4 6 4
ENSG00000227527 2 2 0 6 2 0 2 2 6 2 0 4 0 2 0 1 6 0
ENSG00000127129 0 2 4 6 0 0 3 4 2 0 0 2 4 0 8 14 32 34
ENSG00000228823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000010803 20631 13353 19486 19585 18128 22483 12057 20729 19631 32306 37279 27460 6467 8970 9736 4592 3818 7161
ENSG00000229901 20 30 15 52 42 28 18 18 11 12 15 16 17 0 16 15 5 15
ENSG00000169991 6165 4458 5878 6888 6422 7615 2379 3842 3801 3806 4428 3420 5657 3063 7887 3621 2916 4852
ENSG00000116954 5429 6508 4821 4919 4818 6267 4177 3034 2934 1818 2600 2944 8658 5394 11851 6212 6553 10808
ENSG00000117013 4447 2839 4330 8521 7871 9674 918 1690 1644 1052 1132 670 2031 813 2995 1556 744 1290
ENSG00000228589 60 39 50 38 28 38 76 42 31 52 44 59 37 38 79 24 30 54
ENSG00000163873 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000233431 2 2 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000117215 0 10 4 4 4 6 2 2 0 14 16 2 47 2 27 34 36 32
ENSG00000223583 8 11 11 8 9 20 4 9 9 9 14 11 2 9 6 4 0 11
ENSG00000196449 7902 8061 7855 5410 4653 6196 10090 9106 8534 7618 8428 6212 6452 7771 7919 3841 10418 7464
ENSG00000250575 2 4 3 2 0 3 0 6 1 0 0 4 7 5 5 4 2 7
ENSG00000237700 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000253368 2721 2879 2435 1426 1401 1534 286 221 219 404 458 305 1250 186 1447 624 1303 1303
ENSG00000179862 56421 66007 50451 28291 28927 30917 18973 16152 14662 75399 82776 48496 154551 46044 246878 31368 72653 55319
ENSG00000116661 24 10 4 43 14 18 16 16 16 8 24 22 270 217 405 553 457 1111
ENSG00000230163 0 0 0 0 2 0 0 4 0 0 2 0 0 0 0 0 0 0
ENSG00000287400 61 42 66 68 81 54 16 26 15 25 37 42 26 9 33 39 22 15
ENSG00000227538 2 0 0 2 0 1 0 1 0 0 2 0 2 0 0 6 0 2
ENSG00000232208 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 3 0
ENSG00000162461 542 436 476 643 547 629 168 238 208 419 557 461 1772 648 2158 944 612 796
ENSG00000236500 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
ENSG00000044012 0 2 0 0 0 0 2 1 0 0 0 0 2 2 4 0 6 0
ENSG00000179051 37739 33949 35204 36753 34462 41527 38437 41681 40709 67867 77996 54596 13683 22012 17471 12726 24915 20435
ENSG00000215895 10 2 10 4 6 6 4 8 4 2 5 19 20 6 22 8 16 5
ENSG00000231868 0 0 0 0 0 0 0 2 0 0 8 0 6 0 0 0 0 0
ENSG00000284650 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000237329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000236948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 6
ENSG00000270850 0 0 0 10 2 0 0 0 0 0 0 0 2 0 0 0 0 0
ENSG00000053372 16642 17419 14852 10258 9617 11416 17281 14592 13408 20662 22452 14752 6072 6801 8726 5203 17071 10280
ENSG00000287510 712 2080 872 538 1416 334 972 1160 354 1351 3524 923 1130 1368 1092 272 443 445
ENSG00000126067 23266 23852 21080 18221 15346 20332 25538 23316 21288 28648 33031 26247 8756 25716 10670 8479 18841 15888
ENSG00000274944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000066136 205430 170992 190262 176417 161690 198496 168276 211970 202189 181893 210105 175176 128084 99003 169872 108061 174691 179630
ENSG00000132906 3172 3023 2921 2878 2732 3318 3371 3679 3393 4426 5120 4119 4291 5112 5738 3453 7473 5949
ENSG00000286668 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000197312 13289 9314 14133 11725 10594 13348 6915 12527 12985 3957 6159 10430 11464 9812 13661 8295 10137 9980
ENSG00000284748 4 0 0 1 8 0 2 2 6 0 0 6 2 0 0 28 4 6
ENSG00000272078 24 18 38 16 16 30 14 20 14 20 68 32 24 16 15 4 18 16
ENSG00000173660 44504 58260 37291 35929 35050 40771 52520 35000 31171 51472 59211 51202 42837 51750 61108 18168 67114 53259
ENSG00000224592 2 2 0 1 4 0 0 0 0 0 0 0 2 0 0 0 0 1
ENSG00000233728 4 24 6 14 20 14 37 27 13 84 67 33 18 6 6 16 24 13
ENSG00000230451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000215893 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 3 0 2
ENSG00000231606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000215900 3 2 0 0 0 2 0 0 0 0 0 0 0 2 2 0 0 0
ENSG00000092847 11048 7593 10583 12074 11475 14033 5792 10600 10667 13865 16980 13996 9596 8634 13443 6576 6202 7831
ENSG00000284632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000204510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000241014 36 17 34 55 60 58 25 48 46 48 78 67 11 31 18 16 11 16
ENSG00000054118 34994 30070 32939 31039 29891 35808 23946 30471 31061 22642 31043 33108 22841 21591 28796 21105 26480 36978
ENSG00000254553 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
ENSG00000230415 112 98 71 103 148 94 33 43 50 98 145 114 38 30 39 65 20 65
ENSG00000177181 534 321 482 1264 1026 1386 412 591 533 759 1021 857 17845 8889 21821 6496 10956 11479
ENSG00000284653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000237749 23 32 24 10 27 20 23 33 9 36 28 18 48 58 42 21 50 48
ENSG00000224863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
ENSG00000276747 0 2 4 0 0 0 0 0 0 0 0 0 0 2 0 2 0 2
ENSG00000284705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000287828 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000228776 0 3 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
ENSG00000236009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
ENSG00000228526 41 62 79 108 111 106 161 120 110 182 213 203 1228 2830 1806 1247 1061 1547
ENSG00000159339 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0
ENSG00000284678 19 31 22 16 20 29 11 17 9 32 48 17 11 11 10 17 15 13
ENSG00000162373 58 65 48 48 57 35 34 22 26 69 67 26 5535 1555 7913 717 1643 2530
ENSG00000223814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000197982 8553 10633 8061 5952 6358 7004 10853 7891 7658 7676 9137 6806 9049 14035 12384 4963 17927 11261
ENSG00000225158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000261781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000183317 96 99 66 120 103 89 34 58 41 6 32 22 61 64 89 148 211 158
ENSG00000250894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000232022 49 70 49 30 42 65 84 38 94 63 79 83 868 177 992 583 573 588
ENSG00000183386 3347 3025 3087 2319 2206 2688 2317 2466 2412 897 1196 827 3705 4380 4996 1707 4235 2988
ENSG00000284743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000229528 30 16 22 16 8 18 14 4 2 26 26 13 100 6 91 21 63 70
ENSG00000158315 0 4 0 0 0 4 0 0 0 0 2 0 8 2 10 2 0 12
ENSG00000232514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000229213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000243749 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000204084 6574 5940 6291 7236 6538 7611 5212 6057 5779 7605 9258 7453 3657 4610 5129 2832 4233 4358
ENSG00000286064 0 0 4 4 4 4 2 3 0 10 2 11 21 2 14 12 6 6
ENSG00000235358 134 82 140 131 97 109 47 96 63 101 140 106 39 71 30 31 26 12
ENSG00000186973 2 15 4 16 6 6 2 2 0 0 0 0 0 0 4 0 0 4
ENSG00000233118 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000271806 18 10 20 11 8 14 10 8 6 88 74 60 2 2 18 4 6 8
ENSG00000142698 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000272084 69 69 53 52 54 68 62 68 78 49 115 54 96 118 130 76 90 94
ENSG00000146463 16358 12982 16482 15534 13812 17119 9941 13907 14498 4084 6316 15192 8611 12297 11038 6861 10444 12000
ENSG00000279214 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 2
ENSG00000183520 7223 8142 6618 5433 4792 5880 7632 6525 6503 4675 5367 5583 4451 5256 5770 2934 8135 6126
ENSG00000271164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000090686 13130 11828 12169 11665 11436 13732 10835 12188 12473 5047 7248 13273 13735 10321 19284 12334 14883 16779
ENSG00000085998 20493 17971 18565 21405 20675 24063 12468 14888 14337 16288 19210 14448 4894 13765 7152 3720 6811 5347
ENSG00000271741 0 0 3 0 1 0 0 0 0 2 6 1 0 0 0 0 0 0
ENSG00000226957 4 2 3 6 4 5 0 2 2 1 0 10 5 0 4 5 0 2
ENSG00000211454 137 148 117 110 98 106 97 75 49 117 126 87 250 132 381 308 328 250
ENSG00000214141 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
ENSG00000142686 5096 5619 4435 5275 4761 5917 7423 6328 5945 6444 7871 6553 2154 6033 3120 1757 4189 3291
ENSG00000224751 0 0 2 2 0 0 0 4 0 2 0 2 0 0 0 0 0 0
ENSG00000286597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000279096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000227857 16 13 9 23 16 12 29 11 18 20 32 39 0 20 4 0 17 8
ENSG00000213987 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000117148 0 0 0 0 0 0 8 4 10 14 18 6 2 0 0 0 0 0
ENSG00000230585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000127125 53522 63792 47763 47380 40758 52837 49505 39076 37246 38278 46150 43854 32279 32812 42134 30223 80624 74930
ENSG00000197429 1295 1355 1225 2274 2091 2612 1037 1320 1228 1045 1274 1502 354 713 338 813 1075 1357
ENSG00000117000 65414 51810 68207 63018 55081 71975 53939 78656 86301 8408 13919 53341 281918 167319 356659 269281 198871 402170
ENSG00000284989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000178585 3794 4491 3734 4537 4339 5003 4263 3802 3394 5626 6143 4605 1079 1079 1425 882 1452 2218
ENSG00000231630 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000092853 3368 2993 3314 5550 5113 6058 6181 9919 11102 5494 7503 15090 244 4917 513 509 222 623
ENSG00000255811 5 1 5 0 1 0 1 3 8 4 12 9 31 0 27 8 8 11
ENSG00000236253 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
ENSG00000198754 1442 793 1241 829 723 793 553 1201 1158 3600 3990 2321 1397 955 1733 863 1002 917
ENSG00000134697 15010 15292 14175 11108 9982 12505 16541 16322 16905 4382 6312 12991 14258 9699 19366 7198 20006 15098
ENSG00000187513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
ENSG00000278139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000238145 0 0 0 0 0 0 1 3 1 1 1 0 0 0 0 0 0 0
ENSG00000225142 0 1 0 0 1 1 0 0 0 0 0 0 0 0 7 1 0 0
ENSG00000230138 44 10 23 24 16 28 0 2 4 4 14 14 4 6 6 0 2 8
ENSG00000230116 2 0 0 0 2 0 0 5 5 0 0 2 2 0 4 5 0 8
ENSG00000223390 27 34 31 36 39 19 43 32 38 104 92 88 40 64 111 53 77 133
ENSG00000285823 2 10 6 5 6 4 12 8 10 9 15 15 0 21 22 34 55 69
ENSG00000284720 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000225028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000286640 0 0 0 0 0 0 2 0 0 0 0 0 0 0 6 6 0 8
ENSG00000225671 6 9 7 3 9 4 10 11 3 4 14 34 259 2 223 91 55 127
ENSG00000116151 1041 633 1051 1046 1041 1165 710 1263 1068 1407 1818 1372 513 563 702 606 875 622
