R0235 R0236 R0238 R0251 R0252 R0253 R0324 R0326 R0328 R0336 R0338 R0340 R0348 R0350 R0352 R0360 R0362 R0364
ENSBTAG00000020106 53796 56420 52475 53418 54652 49332 97856 78299 70927 57570 57654 52123 72508 63157 72159 49755 59600 71690
ENSBTAG00000017753 216056 221843 202648 261839 247222 225309 116125 128946 107576 241087 218763 205435 153842 135108 156720 211018 242754 273771
ENSBTAG00000019336 17498 16670 16644 21209 19002 15321 19832 19457 17017 22544 15831 15923 19131 16350 18407 23291 25251 23752
ENSBTAG00000011414 15692 16758 15550 14537 15133 13872 27391 22079 19381 20238 20846 17401 21554 17266 21288 16083 19038 22541
ENSBTAG00000040304 10 0 0 8 11 8 4 0 2 11 0 2 4 2 0 6 4 0
ENSBTAG00000016624 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000019269 39798 40620 37149 61962 59365 53369 64906 51404 52870 76473 67857 70055 53785 47474 55665 65464 85533 100659
ENSBTAG00000039011 0 0 0 0 2 0 2 1 0 0 0 0 2 0 0 0 0 2
ENSBTAG00000017666 12605 12008 11395 15798 14680 12265 10589 10539 9273 14509 10815 10471 8994 7784 9543 13027 13571 14733
ENSBTAG00000020404 17 13 13 11 3 10 13 18 8 10 12 7 22 10 11 18 16 13
ENSBTAG00000020409 60 68 53 57 74 73 71 76 92 39 62 50 65 44 58 109 81 131
ENSBTAG00000033308 0 3 2 0 2 2 2 2 0 3 0 0 0 0 0 2 2 4
ENSBTAG00000052825 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
ENSBTAG00000014460 8320 9252 8361 8724 9062 8472 13553 11135 9837 8930 10234 9165 10693 9904 10830 7580 8581 10879
ENSBTAG00000018936 29112 28212 26388 21017 20644 19146 52667 42700 42602 20335 21659 17740 27003 23577 27681 22744 25885 29951
ENSBTAG00000014459 790 775 663 887 759 632 722 866 683 705 453 362 794 711 711 662 733 699
ENSBTAG00000042557 7 5 2 7 12 1 2 4 4 6 0 2 10 4 5 4 6 7
ENSBTAG00000019043 6528 6478 5857 7349 6938 5978 3338 4959 2803 6134 4773 5004 6903 5940 7321 7603 7763 7460
ENSBTAG00000000605 20306 22450 20184 20654 22473 21174 25974 25234 21329 23041 28864 24263 28470 23989 27605 19603 24673 32231
ENSBTAG00000003148 22581 22745 20834 23690 22600 18499 30930 27287 23835 27990 21586 19779 24276 20347 24692 23759 26547 29234
ENSBTAG00000014451 15749 15668 14601 19113 16593 14109 15717 15986 12811 19703 13390 12988 16587 14593 17080 18733 20096 19349
ENSBTAG00000003161 4419 4651 4070 4189 4358 3813 6441 5153 4798 3570 4443 3835 4317 3944 4432 3186 3928 4327
ENSBTAG00000000603 2386 2616 2199 3466 3005 2716 2671 2351 2005 2752 2537 2229 3059 2830 3442 3889 4318 5498
ENSBTAG00000021984 31 21 39 33 38 20 25 15 32 30 27 23 40 24 39 33 34 35
ENSBTAG00000014449 76 116 54 67 72 80 114 96 95 85 80 108 87 99 98 62 84 145
ENSBTAG00000017450 2915 2707 2539 4016 3376 2594 693 1200 838 4249 1991 2562 960 857 1020 4557 4652 3858
ENSBTAG00000037951 4 10 8 0 4 2 0 0 4 4 0 4 6 2 4 6 2 6
ENSBTAG00000019542 7573 8237 7417 7363 7234 7069 6717 7838 5045 6597 7176 6086 9661 8431 9654 6587 7381 8721
ENSBTAG00000042699 0 0 0 3 9 7 6 6 3 1 5 1 1 2 3 3 0 6
ENSBTAG00000046222 0 2 1 2 3 4 2 0 0 4 0 0 1 0 5 0 5 0
ENSBTAG00000049281 137 114 123 128 175 141 136 171 109 106 139 110 157 147 176 114 113 143
ENSBTAG00000047590 14 16 6 7 10 7 0 5 6 10 9 4 15 3 7 9 0 2
ENSBTAG00000030670 18642 17635 15850 22219 21153 17424 18922 18248 16756 20608 14360 15100 17703 15337 18202 22886 25433 24602
ENSBTAG00000036404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000042261 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000043064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000011495 6915 6368 6277 7325 7215 5175 6634 5783 5720 6676 4024 4125 5041 4346 5032 6612 7695 6686
ENSBTAG00000038900 2 4 6 0 0 8 11 2 2 6 1 8 6 2 6 8 2 8
ENSBTAG00000045128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000010394 513 516 456 591 591 504 590 717 442 754 470 405 713 596 817 695 880 738
ENSBTAG00000032217 263 294 152 185 309 235 356 281 194 175 255 126 294 208 274 185 255 322
ENSBTAG00000010397 3978 3699 3492 3571 3578 3173 1712 2614 1468 2569 1890 2020 3810 3414 3946 3436 3353 3303
ENSBTAG00000006552 2 6 4 0 14 6 0 2 0 9 8 16 14 0 0 12 18 8
ENSBTAG00000006548 4915 5256 4707 5185 5237 4743 4394 4521 3258 5916 5695 5001 5001 4527 5586 5622 5899 6312
ENSBTAG00000004777 3484 4030 3590 3346 3291 3097 1627 1725 1338 1755 1939 1606 1981 1777 1901 1681 1793 2236
ENSBTAG00000044930 0 0 1 2 0 0 0 2 0 0 2 2 0 0 0 1 0 0
ENSBTAG00000005503 4899 5050 4689 4364 4479 4086 6070 4880 4567 5222 5396 5034 4595 3842 4744 4042 4913 6077
ENSBTAG00000012797 5877 5692 5461 6687 6370 5360 3069 5190 2832 6450 4747 5027 6523 5811 7226 7485 7990 7623
ENSBTAG00000052513 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000003301 0 0 0 0 0 2 0 0 0 0 0 0 0 0 6 4 0 0
ENSBTAG00000007039 3963 4009 3766 4553 4325 4103 4671 3618 3628 5357 5680 4754 2762 2408 2720 4435 4676 5818
ENSBTAG00000043957 1675 1707 1533 1748 1747 1555 2412 1664 1627 1887 1506 1300 1806 1568 1828 1921 2063 2196
ENSBTAG00000054155 6 0 0 2 2 0 0 0 0 0 0 0 2 0 2 1 6 2
ENSBTAG00000052599 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000053000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000000290 15884 14683 14291 17146 15678 12300 9241 13572 8285 14900 8301 9192 17383 15211 18666 17676 18536 14918
ENSBTAG00000046447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000004742 2989 2838 3069 2886 2641 1680 3032 3233 2616 2539 1509 1414 2978 2611 3040 2284 2376 2056
ENSBTAG00000036841 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000044270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000030105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000053315 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000047337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000018682 4377 4396 4178 3760 4071 3336 6075 5229 4742 4026 3679 3150 5705 4851 5656 3543 4124 4357
ENSBTAG00000044598 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000043929 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000023384 438 448 443 436 502 512 894 693 573 622 643 567 802 688 811 578 780 952
ENSBTAG00000052342 13 10 15 14 10 20 39 14 18 28 18 11 18 33 27 24 34 31
ENSBTAG00000030629 0 0 0 2 2 0 2 2 2 4 2 0 4 0 0 4 6 0
ENSBTAG00000018688 1451 1572 1331 1504 1674 1569 2513 1804 1767 1939 2326 2059 1380 1034 1319 1101 1541 1963
ENSBTAG00000053201 753 678 705 824 734 483 783 824 721 664 297 309 624 584 692 803 861 623
ENSBTAG00000014306 6907 7038 6545 7774 7247 6132 7464 7210 6410 7113 5569 4913 6396 5899 6816 7683 8606 8250
ENSBTAG00000000597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000011876 5766 5313 4907 7559 7481 5627 2499 4049 2124 7450 4930 6074 6459 5014 6140 8621 8737 7368
ENSBTAG00000011880 12294 12725 11661 12482 12689 9767 15058 13175 12064 13454 11747 9969 14797 12444 14816 13036 15327 15683
ENSBTAG00000000588 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 6
ENSBTAG00000030585 0 0 0 0 0 0 0 0 2 0 0 4 0 0 0 0 0 0
ENSBTAG00000037096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000053305 14 0 4 2 16 0 10 0 6 16 22 8 8 8 6 10 5 15
ENSBTAG00000001395 1308 1102 1083 1322 1197 911 538 843 501 1907 1022 1110 1465 1264 1461 1636 1750 1329
ENSBTAG00000055283 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
ENSBTAG00000021447 5148 5225 4642 5781 5619 4065 6135 6043 5044 6364 4750 4349 5449 4760 5510 5787 6797 6555
ENSBTAG00000018704 15100 15996 14701 17382 17447 16192 9965 11773 8026 15874 18319 15357 15567 13189 15683 15738 17480 21892
ENSBTAG00000004869 26674 24926 23396 26684 25186 20641 13959 20617 13120 26089 16690 17809 22252 18944 22862 26463 27506 23854
ENSBTAG00000033679 2325 2205 2079 2328 2073 1772 2270 2089 1801 2037 1499 1405 1974 1811 1955 1759 2061 1980
ENSBTAG00000051916 40 44 52 61 102 108 94 86 71 111 111 123 110 99 130 166 244 224
ENSBTAG00000043726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000029827 3 5 2 5 7 2 4 5 3 4 6 9 6 3 4 3 8 9
ENSBTAG00000029912 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000029768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000054337 27 17 17 24 11 12 4 12 3 21 11 8 19 7 20 15 23 21
ENSBTAG00000043298 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000053883 4 7 7 2 0 2 0 2 2 0 0 1 4 0 6 6 2 16
ENSBTAG00000055107 1070 1102 1104 1504 1355 1479 1199 1140 1006 1985 2067 1738 1298 1056 1294 1776 2048 2481
ENSBTAG00000044220 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000008167 21127 20776 18553 26027 22918 19850 9626 14580 8415 21802 14056 16250 20441 18265 21897 26680 27526 24873
ENSBTAG00000004791 10718 11228 9989 8987 9232 8350 11868 9228 8691 11443 11291 9913 8273 6871 7935 9651 11860 14025
ENSBTAG00000019314 7544 7313 6587 8084 7851 6720 2980 4906 2830 7479 5743 6002 6551 5737 6547 7769 7965 7379
ENSBTAG00000052575 743 668 677 696 692 402 315 554 304 694 244 260 771 667 841 790 806 547
ENSBTAG00000001771 20127 20326 18159 24684 23021 19886 19129 19453 15208 26746 22723 21195 24286 20591 24639 30072 32332 35096
ENSBTAG00000047293 5230 4569 4578 5047 4356 3184 2292 3515 2117 4375 2254 2329 4890 4197 5084 5056 5115 4255
ENSBTAG00000054742 47 56 58 88 79 43 57 42 28 78 79 46 106 42 57 102 106 86
ENSBTAG00000037616 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000042581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000045272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000053559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000000973 0 0 2 2 2 2 2 0 2 12 2 0 0 2 4 2 2 2
ENSBTAG00000002623 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000012908 15543 15446 13712 15085 14268 12305 5608 10052 4672 11490 7307 8419 18476 16226 19747 14279 13851 13284
ENSBTAG00000011001 424 461 415 494 428 364 1043 961 717 862 885 703 964 864 896 645 687 758
ENSBTAG00000043221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000054214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000045138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000052565 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000052804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000049095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000052407 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000051228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000052485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000054574 124 160 101 190 185 104 39 34 41 80 50 42 55 56 63 48 39 34
ENSBTAG00000009214 5122 5536 5164 6647 6463 5497 8028 6105 5900 8462 8402 7262 5070 4233 5052 6292 7778 9228
ENSBTAG00000034347 1161 1190 1248 1318 1282 1097 844 1073 710 1288 1317 1338 1550 1435 1498 1288 1375 1686
ENSBTAG00000038512 14 30 14 20 27 14 13 15 20 14 19 40 2 11 6 8 17 26
ENSBTAG00000052589 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000048954 2 0 0 0 0 2 0 0 4 0 0 0 0 8 2 0 2 0
ENSBTAG00000038422 37 24 39 24 36 32 41 27 33 28 32 31 31 18 22 30 11 43
ENSBTAG00000048578 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000050084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000023513 3397 3837 3601 3489 3466 3614 5438 4576 3805 4160 5390 4265 4662 3981 4680 3353 3852 4895
ENSBTAG00000016457 25324 26656 22629 30549 29623 27466 13999 21976 11422 29547 27298 28305 33101 28689 33661 31444 33457 36795
ENSBTAG00000046755 2 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000020787 16551 16719 15532 18035 16803 14192 21333 19561 16889 19080 15758 13881 20595 17812 21096 18477 21169 21791
ENSBTAG00000012837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000001969 1297 1353 1231 908 815 758 125 143 107 269 288 272 492 405 462 379 381 346
ENSBTAG00000001968 11582 11680 9713 15211 15338 14004 4937 8411 4271 12541 10894 12190 13453 11958 14071 15116 15775 17725
ENSBTAG00000010462 0 0 0 0 2 2 0 0 0 8 8 2 1 6 7 8 2 18
ENSBTAG00000028813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000043751 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000049122 6 2 0 2 2 0 0 0 0 8 4 2 0 0 0 0 0 4
ENSBTAG00000009851 24 18 22 62 35 30 53 31 36 58 59 76 79 109 77 110 149 110
ENSBTAG00000013219 10 15 3 30 20 6 3 0 6 10 4 4 5 2 2 6 10 6
ENSBTAG00000005946 3460 3413 3070 3788 3467 2677 3889 3891 3146 3198 1993 1948 4659 3893 4853 3783 4197 3326
ENSBTAG00000006479 7506 7679 7191 7715 7625 7149 5643 7052 4707 7433 6573 6529 9601 8188 9423 8415 9315 9770
ENSBTAG00000002463 13279 15036 13015 13399 14189 13531 21962 18944 15982 15779 18835 15351 17885 15019 17206 12125 15128 19673
ENSBTAG00000048473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000002462 4020 4370 3921 4019 4331 4015 3496 4485 2979 6694 7178 6339 5664 4801 5514 5313 6105 7489
ENSBTAG00000023377 3123 3245 2726 3384 3532 3092 3112 2607 2364 3650 3010 2931 2152 1950 2577 2795 3936 4137
ENSBTAG00000030592 65 85 112 111 114 92 184 112 118 132 120 113 126 94 115 93 81 147
ENSBTAG00000023375 2061 2257 1926 2954 2778 2584 2210 1921 1721 2719 3208 3072 2282 1899 2253 2894 3519 4143
ENSBTAG00000019202 13128 12766 12433 15332 14794 11852 15440 12713 12517 15857 11928 11504 12007 10861 12423 14566 16073 16085
ENSBTAG00000051541 2155 2251 2050 2538 2280 2314 1322 1062 1008 1170 1114 911 707 753 853 1566 1647 2042
ENSBTAG00000040193 920 892 927 976 1118 864 626 565 472 582 472 409 344 431 404 674 756 739
ENSBTAG00000002460 9531 9918 8885 8938 9013 7954 8516 10013 6961 9564 9291 7996 12370 10410 12600 9707 10573 11780
ENSBTAG00000051036 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000002767 24748 24187 21545 26353 24855 20680 8867 14680 8172 18309 10789 12399 22703 19880 24572 25091 25424 21770
ENSBTAG00000010485 12525 12520 11030 15097 14165 12922 6349 10533 5673 13662 11201 11504 13485 11057 13321 14324 15668 15213
ENSBTAG00000003718 3941 4263 3879 5507 5336 4892 3381 2971 2745 5274 5260 4470 2987 2694 3082 5002 5751 6218
ENSBTAG00000008359 0 0 4 2 0 0 0 6 0 0 2 4 0 0 2 0 2 2
ENSBTAG00000050978 0 0 0 4 4 0 0 4 0 0 2 0 2 2 0 0 4 2
ENSBTAG00000037393 5177 5467 4879 6257 5929 5734 2680 3867 2383 4938 5269 5207 6219 5410 6277 6504 6727 7767
ENSBTAG00000019129 1709 1635 1647 2339 2221 1975 1821 1547 1689 2632 2280 1977 1586 1402 1541 2079 2261 2562
ENSBTAG00000009235 347 433 377 512 495 391 329 218 244 308 355 281 242 211 261 305 349 454
ENSBTAG00000009232 11631 11252 9813 11790 10802 9063 3353 7225 3254 8178 5079 6895 10557 9608 11972 12758 12575 11414
ENSBTAG00000043271 6 6 8 15 21 6 1 2 3 9 4 1 7 11 16 23 10 15
ENSBTAG00000054655 0 4 0 0 0 2 0 2 0 2 0 0 4 0 0 2 0 5
ENSBTAG00000012463 3251 3239 3061 4402 4093 2784 1317 2080 1381 3997 1777 1759 2608 2247 2764 3404 3158 2230
ENSBTAG00000024815 10124 10091 9604 10363 9479 7807 8595 9436 7116 9723 6559 6312 9420 8271 9432 9917 10504 9301
ENSBTAG00000048450 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
ENSBTAG00000036262 5922 6289 5405 7190 7119 6183 5303 6081 4036 5625 4824 4660 7757 6864 7892 5432 6395 6078
ENSBTAG00000011377 0 0 0 4 2 6 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000050181 66 77 63 97 77 89 59 81 44 60 63 64 89 58 60 43 40 79
ENSBTAG00000008240 29 30 29 35 30 30 12 13 22 21 14 15 39 16 24 15 16 13
ENSBTAG00000051065 2 1 0 1 0 0 0 0 0 2 0 0 2 0 0 6 2 0
ENSBTAG00000003916 7766 8717 7742 7173 7491 6755 8662 8582 5931 8518 8404 7262 9779 8242 10023 7034 8188 9449
ENSBTAG00000054907 149 191 156 211 183 215 254 146 149 182 180 129 137 145 175 132 176 180
ENSBTAG00000053091 31 14 12 11 4 6 9 14 12 18 11 14 10 3 6 12 16 11
ENSBTAG00000004891 2841 2987 2728 2741 2896 2593 3449 2738 2564 2997 3241 2673 2637 2289 2477 2469 2797 3527
ENSBTAG00000045043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000043669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000030593 34 34 24 50 16 28 38 28 36 45 28 37 14 10 20 16 26 21
ENSBTAG00000035144 685 705 643 828 887 873 647 564 490 562 638 618 572 455 556 456 619 695
ENSBTAG00000051752 2 0 0 10 4 6 4 10 3 5 0 4 0 0 0 0 4 2
ENSBTAG00000054315 4777 4558 4278 4425 4577 4166 6400 5231 5121 5323 5565 4859 4390 3954 4418 4296 5422 6830
ENSBTAG00000054327 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0
ENSBTAG00000000502 0 0 0 0 0 0 0 4 2 2 0 0 4 14 2 8 0 0
ENSBTAG00000052803 3881 3615 3537 4692 4891 4298 5422 4618 4281 5640 5512 5326 4129 3609 4081 4893 5986 7105
ENSBTAG00000045974 2 10 6 3 14 11 26 10 16 24 77 15 13 5 23 12 14 16
ENSBTAG00000054674 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0
ENSBTAG00000052583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000009942 1330 1324 1269 1587 1503 1280 2108 1728 1422 1550 1608 1272 1647 1399 1726 1419 1806 2106
ENSBTAG00000054477 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000049193 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 2 0 1
ENSBTAG00000048417 2 0 5 5 0 2 3 2 1 2 4 11 4 5 9 3 7 17
ENSBTAG00000045258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000050198 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000036933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000009219 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000053095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000030581 3995 3888 3587 5074 4829 4117 4049 3533 3381 5397 4425 3886 3218 3043 3575 4644 5484 5283
ENSBTAG00000021910 9366 8461 8345 11321 10021 8211 8745 10326 7236 10468 6103 6161 12151 9981 12063 10793 11434 9235
ENSBTAG00000054926 1361 1314 1196 1570 1555 1632 944 1155 877 1640 1741 1631 1484 1121 1501 1575 1675 2186
ENSBTAG00000026156 17576 15811 15618 15623 14337 10484 14265 17975 12032 11211 6134 6419 22282 18953 23128 13325 12950 10722
ENSBTAG00000021158 6 8 8 40 36 37 12 4 4 29 17 31 10 4 0 32 26 30
ENSBTAG00000007939 13843 15655 13642 14785 15131 14188 10363 13109 8940 14841 15516 14338 15369 13062 15916 15201 17902 20585
ENSBTAG00000009128 0 0 0 0 0 0 0 0 0 2 0 0 0 0 4 0 0 0
ENSBTAG00000039151 0 0 0 2 2 2 0 0 0 2 2 2 0 0 0 0 6 4
ENSBTAG00000046393 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000046959 12881 13150 11930 16141 15011 13615 8009 10064 6828 14754 10828 11165 13283 11768 13965 15950 16511 16143
ENSBTAG00000023675 4582 4411 3951 5624 4883 3930 2085 3756 1849 4940 2950 3706 5534 4765 5951 6244 6236 5019
ENSBTAG00000007970 5054 5116 4695 5816 5894 4821 3832 5290 3423 6428 6703 6041 6680 5670 7055 6408 6807 7046
ENSBTAG00000050305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000045590 2 4 2 6 2 0 0 0 0 6 4 4 2 2 2 6 10 2
ENSBTAG00000012798 2 0 0 4 8 7 0 0 0 0 8 2 0 8 4 2 6 6
ENSBTAG00000048493 0 2 5 4 12 8 0 0 0 11 14 15 0 4 2 6 2 6
ENSBTAG00000052043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000047978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000054712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000044913 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000043126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000044291 2 0 2 0 0 0 2 0 2 0 0 3 0 1 0 0 0 0
ENSBTAG00000055042 0 3 1 2 4 2 0 5 0 3 5 0 0 3 0 4 5 2
ENSBTAG00000029452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000013806 230 304 241 289 331 330 341 314 267 388 478 365 409 371 387 395 495 632
ENSBTAG00000046385 13217 13493 12259 16401 15975 15269 11291 12769 9675 18053 18174 15313 14924 12667 14994 17377 18005 21601
ENSBTAG00000004061 4 0 2 2 0 0 0 2 2 8 2 0 0 0 8 0 2 4
ENSBTAG00000006811 31 18 25 10 8 8 4 0 2 6 0 4 0 4 0 2 0 2
ENSBTAG00000031891 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 2 0 0
ENSBTAG00000023652 37334 41088 34472 62313 60638 57671 20530 26896 19116 51585 52288 47534 30305 26615 30257 47727 52911 62124
ENSBTAG00000000746 12228 11817 10562 17202 15774 13787 11482 11027 9457 16895 12129 11568 10939 9872 11558 18888 20449 19568
ENSBTAG00000046279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000012401 10 8 20 12 7 5 6 8 23 6 18 2 8 13 8 6 24 13
ENSBTAG00000005155 3879 3864 3529 4913 4463 4152 1798 2835 1496 4184 3299 3687 4239 3633 4118 5005 5459 5549
ENSBTAG00000005162 2 12 4 2 2 0 0 2 0 2 2 2 0 2 2 6 4 2
ENSBTAG00000015728 2048 2069 1837 2409 2725 2170 899 1410 842 2373 2302 2294 2517 1973 2457 2511 2889 3363
ENSBTAG00000045781 0 0 0 0 0 0 0 0 2 0 2 0 0 1 0 0 0 2
ENSBTAG00000031802 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 1
ENSBTAG00000034182 75 77 74 62 63 53 136 70 67 38 69 35 94 62 87 49 63 52
ENSBTAG00000023814 23957 24563 21488 29230 28775 26103 10898 19430 10142 25210 20772 23220 28096 24687 29145 31579 32187 33341
ENSBTAG00000050258 0 2 2 6 9 6 1 0 4 3 1 2 0 0 8 4 6 8
ENSBTAG00000020073 5755 5947 5277 4421 4275 3992 4191 5128 3628 3037 2644 2389 6358 5325 6497 3582 3971 3947
ENSBTAG00000018994 33 14 49 402 772 335 1754 1334 1606 3277 2531 2097 1300 554 959 1869 1880 1569
ENSBTAG00000010874 0 0 0 0 2 0 4 2 4 8 13 10 4 0 4 8 1 2
ENSBTAG00000044111 0 1 0 0 4 2 0 0 4 2 0 2 4 0 0 4 1 0
ENSBTAG00000000752 8073 8630 7448 9453 8972 8087 7419 8265 6093 9983 9530 8196 8543 7721 8623 9439 10409 11472
ENSBTAG00000047076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000019376 63623 60571 55714 74477 65249 55147 38051 58268 35278 52425 35974 39479 68910 60405 72347 64575 66589 62439
ENSBTAG00000049158 1361 1507 1255 1647 1590 1438 1070 1383 848 1696 1966 1702 1688 1443 1753 1545 1872 1958
ENSBTAG00000055206 143 129 120 152 189 137 97 156 84 172 119 121 144 128 192 171 182 198
ENSBTAG00000050699 42 16 8 14 21 4 19 12 17 9 26 7 13 18 26 22 19 23
ENSBTAG00000004538 0 0 0 2 0 0 0 2 0 0 0 0 0 0 2 0 0 2
ENSBTAG00000042804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000048531 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0
ENSBTAG00000010091 2632 3026 2420 3892 3753 3448 1128 1657 1027 3234 3156 3142 2238 2092 2443 3831 3758 4637
ENSBTAG00000047147 6844 6056 6182 7261 6167 4826 3158 4950 2930 6170 3017 3674 7200 6132 7348 7513 7555 5503
ENSBTAG00000006174 4 4 2 3 0 2 0 2 0 2 2 0 0 0 0 0 5 0
