L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
CD80	CD86	R-HSA-389356	REACTOME_CD28_CO_STIMULATION	9.738383746315e-23	1.26326586359541e-22	5.05606430147625	4.09503825204826	5.94075869722869e-12	1	6	12	0.0111732148642021	1	0	4.78153324873985	-0.437768876760494
VEGFA	ITGB3	R-HSA-76005	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	9.85299062602607e-23	1.27367927604727e-22	3.6837616787788	2.72801637285062	1.94099898002615e-17	1	8	15	0.0774745868809758	1	0	-4.21385204777785	-2.04787707444515
IL1B	IL1RAP	R-HSA-199418	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	1.19617261944928e-22	1.54090292297112e-22	2.42442749762654	2.74720568713646	2.37806832696653e-12	1	2	4	0.000232556472215071	1	0	6.20804490508372	6.86503552140263
CD274	CD80	R-HSA-389513	REACTOME_CTLA4_INHIBITORY_SIGNALING	1.45272857388811e-22	1.86492145644459e-22	5.96542863433838	5.05606430147625	2.81336428345015e-12	1	4	8	0.00392471073355607	1	0	-4.78117304013444	4.78153324873985
HBEGF	CD44	R-HSA-71387	REACTOME_METABOLISM_OF_CARBOHYDRATES	2.90828610268226e-22	3.72060049687972e-22	1.63889925684392	1.78130588734179	2.60451876334827e-08	1	6	12	0.00392471073355607	1	0	-4.84061358034656	7.36725994861295
DLL4	NOTCH2	R-HSA-9013694	REACTOME_SIGNALING_BY_NOTCH4	3.03073770667416e-22	3.86393020335434e-22	6.82995919515735	1.04913405720666	8.29832105332226e-10	1	11	21	0.023640451906982	1	0	4.61702123734037	4.35495678181962
CD86	CD80	R-HSA-389513	REACTOME_CTLA4_INHIBITORY_SIGNALING	3.06761195512678e-22	3.88424585444381e-22	4.09503825204826	5.05606430147625	5.94075869722869e-12	1	4	8	0.00392471073355607	1	0	-0.437768876760494	4.78153324873985
CD80	CD86	R-HSA-389513	REACTOME_CTLA4_INHIBITORY_SIGNALING	3.06761195512678e-22	3.88424585444381e-22	5.05606430147625	4.09503825204826	5.94075869722869e-12	1	4	8	0.00392471073355607	1	0	4.78153324873985	-0.437768876760494
TGM2	SDC4	R-HSA-1793185	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	3.50016332900088e-22	4.37225789582265e-22	1.16220810957303	1.94023967751356	2.16193519630347e-11	1	4	9	0.00762520349163987	1	0	8.44890756904951	-5.12398624407811
TGM2	SDC4	R-HSA-1971475	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	3.50016332900088e-22	4.37225789582265e-22	1.16220810957303	1.94023967751356	2.16193519630347e-11	1	4	9	0.00762520349163987	1	0	8.44890756904951	-5.12398624407811
TGM2	SDC4	R-HSA-3560782	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	3.50016332900088e-22	4.37225789582265e-22	1.16220810957303	1.94023967751356	2.16193519630347e-11	1	4	9	0.00762520349163987	1	0	8.44890756904951	-5.12398624407811
